Timestamp,Temperature,Humidity
2/2/2024 19:00,49.14,48.23
2/2/2024 19:15,49.17,48.31
2/2/2024 19:30,49.12,48.28
2/2/2024 19:45,49.1,48.29
2/2/2024 20:00,49.01,48.24
2/2/2024 20:15,48.94,48.14
2/2/2024 20:30,49.19,48
2/2/2024 20:45,49.17,48.19
2/2/2024 21:00,49.06,48.15
2/2/2024 21:15,49.05,48.12
2/2/2024 21:30,49.55,48.75
2/2/2024 21:45,52.3,47.66
2/2/2024 22:00,52.77,48.47
2/2/2024 22:15,54.41,48
2/2/2024 22:30,54.21,48.34
2/2/2024 22:45,55.38,47.88
2/2/2024 23:00,55.27,48.13
2/2/2024 23:15,55.81,47.84
2/2/2024 23:30,55.83,47.92
2/2/2024 23:45,56.19,47.73
2/3/2024 0:00,55.96,47.94
2/3/2024 0:15,56.44,47.63
2/3/2024 0:30,56.26,47.8
2/3/2024 0:45,56.75,47.55
2/3/2024 1:00,56.21,47.81
2/3/2024 1:15,56.8,47.55
2/3/2024 1:30,56.3,47.81
2/3/2024 1:45,57.07,47.41
2/3/2024 2:00,56.59,47.64
2/3/2024 2:15,56.84,47.5
2/3/2024 2:30,56.75,47.54
2/3/2024 2:45,56.52,47.71
2/3/2024 3:00,57,47.44
2/3/2024 3:15,56.52,47.64
2/3/2024 3:30,57.07,47.35
2/3/2024 3:45,56.75,47.61
2/3/2024 4:00,56.39,47.72
2/3/2024 4:15,57.02,47.34
2/3/2024 4:30,56.64,47.53
2/3/2024 4:45,56.95,47.36
2/3/2024 5:00,56.8,47.49
2/3/2024 5:15,56.34,47.67
2/3/2024 5:30,57.06,47.27
2/3/2024 5:45,56.62,47.54
2/3/2024 6:00,56.43,47.59
2/3/2024 6:15,56.95,47.27
2/3/2024 6:30,56.44,47.55
2/3/2024 6:45,56.98,47.39
2/3/2024 7:00,57.58,48.11
2/3/2024 7:15,58.66,48.48
2/3/2024 7:30,58.87,48.07
2/3/2024 7:45,59.54,47.72
2/3/2024 8:00,59.49,48.3
2/3/2024 8:15,59.88,47.9
2/3/2024 8:30,59.31,47.5
2/3/2024 8:45,58.82,47.21
2/3/2024 9:00,58.41,47.34
2/3/2024 9:15,58.01,47.29
2/3/2024 9:30,57.65,47.29
2/3/2024 9:45,57.31,47.23
2/3/2024 10:00,56.93,47.24
2/3/2024 10:15,57.63,47.03
2/3/2024 10:30,57.42,48.35
2/3/2024 10:45,57.24,48.36
2/3/2024 11:00,57.06,48.33
2/3/2024 11:15,57.74,48.37
2/3/2024 11:30,59.07,47.83
2/3/2024 11:45,59.05,47.99
2/3/2024 12:00,59.81,47.35
2/3/2024 12:15,59.88,47.35
2/3/2024 12:30,60.49,46.95
2/3/2024 12:45,60.48,47
2/3/2024 13:00,61,46.54
2/3/2024 13:15,60.91,46.65
2/3/2024 13:30,61.36,46.33
2/3/2024 13:45,61.05,46.54
2/3/2024 14:00,61.79,46.12
2/3/2024 14:15,61.36,46.35
2/3/2024 14:30,62.04,46.01
2/3/2024 14:45,61.66,46.21
2/3/2024 15:00,61.72,46.23
2/3/2024 15:15,61.99,45.98
2/3/2024 15:30,61.54,46.24
2/3/2024 15:45,62.26,45.81
2/3/2024 16:00,61.77,46.12
2/3/2024 16:15,62.11,45.77
2/3/2024 16:30,61.95,46.14
2/3/2024 16:45,61.59,46.79
2/3/2024 17:00,61.23,47.28
2/3/2024 17:15,61.59,47.49
2/3/2024 17:30,61.43,49.11
2/3/2024 17:45,61.27,49.86
2/3/2024 18:00,62.08,49.51
2/3/2024 18:15,62.1,57.2
2/3/2024 18:30,61.99,54.77
2/3/2024 18:45,61.97,52.16
2/3/2024 19:00,62.55,49.29
2/3/2024 19:15,61.9,48.33
2/3/2024 19:30,62.2,47.78
2/3/2024 19:45,62.02,47.85
2/3/2024 20:00,61.43,47.13
2/3/2024 20:15,61.81,45.98
2/3/2024 20:30,61.21,45.64
2/3/2024 20:45,60.91,45.6
2/3/2024 21:00,60.85,44.61
2/3/2024 21:15,60.26,44.39
2/3/2024 21:30,60.64,44.25
2/3/2024 21:45,60.03,43.98
2/3/2024 22:00,59.94,44.08
2/3/2024 22:15,59.85,43.86
2/3/2024 22:30,59.34,44.32
2/3/2024 22:45,59.2,44.58
2/3/2024 23:00,58.86,44.69
2/3/2024 23:15,58.44,44.54
2/3/2024 23:30,58.01,44.32
2/3/2024 23:45,57.61,44.27
2/4/2024 0:00,57.88,44.3
2/4/2024 0:15,57.79,44.35
2/4/2024 0:30,57.36,44.27
2/4/2024 0:45,57.69,44.02
2/4/2024 1:00,57.54,43.85
2/4/2024 1:15,57.11,44.02
2/4/2024 1:30,57.79,43.82
2/4/2024 1:45,57.29,43.83
2/4/2024 2:00,56.89,43.92
2/4/2024 2:15,57.51,43.55
2/4/2024 2:30,57.02,43.71
2/4/2024 2:45,57.02,43.86
2/4/2024 3:00,57.42,43.5
2/4/2024 3:15,56.89,43.6
2/4/2024 3:30,57.42,43.34
2/4/2024 3:45,57.11,43.45
2/4/2024 4:00,56.7,43.78
2/4/2024 4:15,57.43,43.33
2/4/2024 4:30,56.93,43.39
2/4/2024 4:45,57.15,43.21
2/4/2024 5:00,57.07,43.27
2/4/2024 5:15,56.71,43.44
2/4/2024 5:30,57.36,42.92
2/4/2024 5:45,56.82,43.06
2/4/2024 6:00,57.29,42.84
2/4/2024 6:15,57,42.96
2/4/2024 6:30,56.62,43.21
2/4/2024 6:45,57.36,42.69
2/4/2024 7:00,56.8,42.83
2/4/2024 7:15,57.31,43.26
2/4/2024 7:30,58.23,45.34
2/4/2024 7:45,58.3,45.81
2/4/2024 8:00,58.82,44.6
2/4/2024 8:15,58.53,44.4
2/4/2024 8:30,58.95,44.78
2/4/2024 8:45,58.32,45.75
2/4/2024 9:00,58.98,44.71
2/4/2024 9:15,58.57,44.86
2/4/2024 9:30,58.17,44.41
2/4/2024 9:45,57.81,44.43
2/4/2024 10:00,57.54,44.44
2/4/2024 10:15,57.38,44.55
2/4/2024 10:30,57.29,44.74
2/4/2024 10:45,57.07,44.85
2/4/2024 11:00,56.93,45.45
2/4/2024 11:15,56.77,46.35
2/4/2024 11:30,56.71,45.7
2/4/2024 11:45,56.64,46.25
2/4/2024 12:00,56.5,46.27
2/4/2024 12:15,56.37,46.21
2/4/2024 12:30,56.25,46.16
2/4/2024 12:45,56.19,45.74
2/4/2024 13:00,56.12,45.52
2/4/2024 13:15,56.12,45.37
2/4/2024 13:30,56.77,44.97
2/4/2024 13:45,56.68,45.72
2/4/2024 14:00,56.71,46.91
2/4/2024 14:15,56.75,47.46
2/4/2024 14:30,57.65,46.69
2/4/2024 14:45,57.45,47.18
2/4/2024 15:00,57.24,46.91
2/4/2024 15:15,57.11,46.59
2/4/2024 15:30,56.88,46.54
2/4/2024 15:45,56.62,46.39
2/4/2024 16:00,56.39,46.22
2/4/2024 16:15,56.14,46.07
2/4/2024 16:30,55.9,46.06
2/4/2024 16:45,55.65,45.93
2/4/2024 17:00,55.4,45.89
2/4/2024 17:15,55.2,45.8
2/4/2024 17:30,55.04,45.67
2/4/2024 17:45,54.84,45.65
2/4/2024 18:00,54.57,45.58
2/4/2024 18:15,54.37,45.5
2/4/2024 18:30,54.16,45.39
2/4/2024 18:45,53.96,45.35
2/4/2024 19:00,53.73,45.28
2/4/2024 19:15,53.51,45.19
2/4/2024 19:30,53.28,45.11
2/4/2024 19:45,53.11,45.04
2/4/2024 20:00,52.97,44.95
2/4/2024 20:15,52.75,44.97
2/4/2024 20:30,52.52,44.91
2/4/2024 20:45,52.29,44.88
2/4/2024 21:00,52.09,44.83
2/4/2024 21:15,51.93,44.79
2/4/2024 21:30,51.71,44.74
2/4/2024 21:45,51.49,44.69
2/4/2024 22:00,51.24,44.64
2/4/2024 22:15,51.04,44.6
2/4/2024 22:30,50.92,44.46
2/4/2024 22:45,50.74,44.53
2/4/2024 23:00,50.49,44.47
2/4/2024 23:15,50.29,44.42
2/4/2024 23:30,50.05,44.38
2/4/2024 23:45,49.87,44.25
2/5/2024 0:00,49.71,44.3
2/5/2024 0:15,49.48,44.29
2/5/2024 0:30,49.24,44.25
2/5/2024 0:45,49.01,44.2
2/5/2024 1:00,48.81,44.16
2/5/2024 1:15,48.69,44.01
2/5/2024 1:30,48.49,44.13
2/5/2024 1:45,48.29,44.11
2/5/2024 2:00,48.07,44.08
2/5/2024 2:15,47.84,44.07
2/5/2024 2:30,47.64,43.92
2/5/2024 2:45,47.48,44
2/5/2024 3:00,47.25,43.97
2/5/2024 3:15,47.01,43.95
2/5/2024 3:30,46.81,43.95
2/5/2024 3:45,47.62,43.58
2/5/2024 4:00,47.43,43.71
2/5/2024 4:15,47.14,43.74
2/5/2024 4:30,46.89,43.73
2/5/2024 4:45,46.67,43.71
2/5/2024 5:00,46.99,43.65
2/5/2024 5:15,47.25,43.48
2/5/2024 5:30,46.92,43.58
2/5/2024 5:45,46.67,43.61
2/5/2024 6:00,46.4,43.57
2/5/2024 6:15,47.19,43.26
2/5/2024 6:30,46.81,43.43
2/5/2024 6:45,46.62,43.39
2/5/2024 7:00,46.36,43.34
2/5/2024 7:15,47.17,43.11
2/5/2024 7:30,46.8,43.26
2/5/2024 7:45,46.53,43.35
2/5/2024 8:00,46.33,43.37
2/5/2024 8:15,46.26,43.35
2/5/2024 8:30,46.11,43.38
2/5/2024 8:45,46,43.45
2/5/2024 9:00,45.93,43.49
2/5/2024 9:15,45.82,43.57
2/5/2024 9:30,45.82,43.6
2/5/2024 9:45,45.86,43.55
2/5/2024 10:00,45.82,43.62
2/5/2024 10:15,45.82,43.65
2/5/2024 10:30,45.82,43.66
2/5/2024 10:45,45.86,43.7
2/5/2024 11:00,45.93,43.72
2/5/2024 11:15,45.95,43.74
2/5/2024 11:30,46,43.73
2/5/2024 11:45,46.02,43.73
2/5/2024 12:00,46.06,43.73
2/5/2024 12:15,46.08,43.75
2/5/2024 12:30,46.18,43.7
2/5/2024 12:45,46.2,43.66
2/5/2024 13:00,46.26,43.62
2/5/2024 13:15,46.36,43.52
2/5/2024 13:30,46.36,43.52
2/5/2024 13:45,46.33,43.49
2/5/2024 14:00,46.36,43.47
2/5/2024 14:15,46.22,43.55
2/5/2024 14:30,46.13,43.59
2/5/2024 14:45,46.06,43.6
2/5/2024 15:00,46,43.74
2/5/2024 15:15,46.92,43.55
2/5/2024 15:30,46.8,43.68
2/5/2024 15:45,46.62,43.68
2/5/2024 16:00,46.51,43.73
2/5/2024 16:15,46.36,43.73
2/5/2024 16:30,46.27,43.79
2/5/2024 16:45,47.17,43.55
2/5/2024 17:00,46.94,43.78
2/5/2024 17:15,46.74,43.82
2/5/2024 17:30,46.56,43.82
2/5/2024 17:45,46.44,43.81
2/5/2024 18:00,47.21,43.64
2/5/2024 18:15,47.12,43.79
2/5/2024 18:30,46.87,43.82
2/5/2024 18:45,46.69,43.81
2/5/2024 19:00,46.51,43.81
2/5/2024 19:15,47.37,43.58
2/5/2024 19:30,47.1,43.78
2/5/2024 19:45,46.87,43.75
2/5/2024 20:00,46.67,43.74
2/5/2024 20:15,46.98,43.76
2/5/2024 20:30,47.21,43.6
2/5/2024 20:45,46.94,43.71
2/5/2024 21:00,46.76,43.71
2/5/2024 21:15,46.58,43.68
2/5/2024 21:30,47.39,43.45
2/5/2024 21:45,47.07,43.59
2/5/2024 22:00,46.8,43.65
2/5/2024 22:15,46.62,43.67
2/5/2024 22:30,47.43,43.41
2/5/2024 22:45,47.12,43.57
2/5/2024 23:00,46.83,43.62
2/5/2024 23:15,46.58,43.59
2/5/2024 23:30,47.37,43.36
2/5/2024 23:45,47.12,43.49
2/6/2024 0:00,46.83,43.52
2/6/2024 0:15,46.58,43.53
2/6/2024 0:30,47.39,43.34
2/6/2024 0:45,47.01,43.5
2/6/2024 1:00,46.74,43.56
2/6/2024 1:15,46.8,43.57
2/6/2024 1:30,47.3,43.32
2/6/2024 1:45,46.94,43.45
2/6/2024 2:00,46.67,43.45
2/6/2024 2:15,47.25,43.31
2/6/2024 2:30,47.17,43.29
2/6/2024 2:45,46.87,43.33
2/6/2024 3:00,46.58,43.34
2/6/2024 3:15,47.34,43.17
2/6/2024 3:30,46.99,43.32
2/6/2024 3:45,46.69,43.37
2/6/2024 4:00,46.74,43.42
2/6/2024 4:15,47.26,43.17
2/6/2024 4:30,46.89,43.35
2/6/2024 4:45,46.62,43.38
2/6/2024 5:00,47.07,43.4
2/6/2024 5:15,47.14,43.3
2/6/2024 5:30,46.89,43.34
2/6/2024 5:45,46.63,43.38
2/6/2024 6:00,47.21,43.28
2/6/2024 6:15,47.14,43.31
2/6/2024 6:30,46.8,43.41
2/6/2024 6:45,46.58,43.42
2/6/2024 7:00,47.34,43.2
2/6/2024 7:15,47.05,43.35
2/6/2024 7:30,46.74,43.43
2/6/2024 7:45,46.53,43.43
2/6/2024 8:00,46.33,43.45
2/6/2024 8:15,47.07,43.28
2/6/2024 8:30,46.99,43.34
2/6/2024 8:45,46.81,43.5
2/6/2024 9:00,46.67,43.57
2/6/2024 9:15,46.56,43.6
2/6/2024 9:30,46.58,43.65
2/6/2024 9:45,46.56,43.63
2/6/2024 10:00,46.51,43.71
2/6/2024 10:15,46.51,43.75
2/6/2024 10:30,46.49,43.73
2/6/2024 10:45,46.53,43.77
2/6/2024 11:00,46.63,43.74
2/6/2024 11:15,46.62,43.76
2/6/2024 11:30,46.67,43.84
2/6/2024 11:45,46.69,43.86
2/6/2024 12:00,46.71,43.92
2/6/2024 12:15,46.81,43.92
2/6/2024 12:30,46.87,43.94
2/6/2024 12:45,46.87,43.95
2/6/2024 13:00,46.94,43.91
2/6/2024 13:15,47.07,43.8
2/6/2024 13:30,47.1,43.81
2/6/2024 13:45,47.17,43.77
2/6/2024 14:00,47.12,43.75
2/6/2024 14:15,47.01,43.78
2/6/2024 14:30,46.94,43.82
2/6/2024 14:45,46.87,43.83
2/6/2024 15:00,46.81,43.87
2/6/2024 15:15,46.81,43.9
2/6/2024 15:30,46.74,43.91
2/6/2024 15:45,47.64,43.82
2/6/2024 16:00,47.44,44.02
2/6/2024 16:15,47.26,44.14
2/6/2024 16:30,47.21,44.17
2/6/2024 16:45,47.14,44.17
2/6/2024 17:00,47.01,44.17
2/6/2024 17:15,47.39,44.23
2/6/2024 17:30,47.75,44.13
2/6/2024 17:45,47.5,44.28
2/6/2024 18:00,47.39,44.31
2/6/2024 18:15,47.25,44.29
2/6/2024 18:30,47.1,44.25
2/6/2024 18:45,47.84,44.12
2/6/2024 19:00,47.84,44.16
2/6/2024 19:15,47.57,44.31
2/6/2024 19:30,47.48,44.3
2/6/2024 19:45,47.32,44.26
2/6/2024 20:00,47.14,44.28
2/6/2024 20:15,48,44.04
2/6/2024 20:30,47.73,44.2
2/6/2024 20:45,47.52,44.28
2/6/2024 21:00,47.34,44.24
2/6/2024 21:15,47.17,44.19
2/6/2024 21:30,48,43.99
2/6/2024 21:45,47.73,44.13
2/6/2024 22:00,47.48,44.19
2/6/2024 22:15,47.34,44.2
2/6/2024 22:30,47.19,44.23
2/6/2024 22:45,47.98,43.91
2/6/2024 23:00,47.64,44.05
2/6/2024 23:15,47.39,44.09
2/6/2024 23:30,47.19,44.1
2/6/2024 23:45,47.7,43.99
2/7/2024 0:00,47.82,43.9
2/7/2024 0:15,47.48,44
2/7/2024 0:30,47.25,44.01
2/7/2024 0:45,47.21,44.03
2/7/2024 1:00,47.84,43.79
2/7/2024 1:15,47.57,43.89
2/7/2024 1:30,47.26,43.91
2/7/2024 1:45,47.1,43.97
2/7/2024 2:00,47.8,43.68
2/7/2024 2:15,47.48,43.84
2/7/2024 2:30,47.26,43.83
2/7/2024 2:45,47.07,43.86
2/7/2024 3:00,47.8,43.6
2/7/2024 3:15,47.43,43.72
2/7/2024 3:30,47.14,43.75
2/7/2024 3:45,47.44,43.72
2/7/2024 4:00,47.7,43.52
2/7/2024 4:15,47.3,43.65
2/7/2024 4:30,47.01,43.68
2/7/2024 4:45,47.73,43.43
2/7/2024 5:00,47.52,43.54
2/7/2024 5:15,47.21,43.55
2/7/2024 5:30,46.92,43.56
2/7/2024 5:45,47.73,43.31
2/7/2024 6:00,47.32,43.45
2/7/2024 6:15,46.99,43.52
2/7/2024 6:30,47.43,43.46
2/7/2024 6:45,47.57,43.28
2/7/2024 7:00,47.17,43.4
2/7/2024 7:15,46.87,43.45
2/7/2024 7:30,47.52,43.27
2/7/2024 7:45,47.25,43.35
2/7/2024 8:00,47.05,43.43
2/7/2024 8:15,46.87,43.47
2/7/2024 8:30,46.69,43.54
2/7/2024 8:45,46.58,43.61
2/7/2024 9:00,46.45,43.67
2/7/2024 9:15,46.4,43.74
2/7/2024 9:30,46.44,43.73
2/7/2024 9:45,46.38,43.77
2/7/2024 10:00,46.36,43.86
2/7/2024 10:15,46.33,43.91
2/7/2024 10:30,46.36,43.99
2/7/2024 10:45,46.4,44.08
2/7/2024 11:00,46.49,44.08
2/7/2024 11:15,46.51,44.13
2/7/2024 11:30,46.53,44.17
2/7/2024 11:45,46.58,44.19
2/7/2024 12:00,46.63,44.21
2/7/2024 12:15,46.8,44.18
2/7/2024 12:30,46.89,44.15
2/7/2024 12:45,46.89,44.19
2/7/2024 13:00,46.92,44.22
2/7/2024 13:15,46.92,44.22
2/7/2024 13:30,46.92,44.22
2/7/2024 13:45,46.99,44.23
2/7/2024 14:00,46.99,44.23
2/7/2024 14:15,46.94,44.26
2/7/2024 14:30,46.94,44.28
2/7/2024 14:45,46.92,44.29
2/7/2024 15:00,46.92,44.33
2/7/2024 15:15,47.01,44.32
2/7/2024 15:30,46.94,44.31
2/7/2024 15:45,46.98,44.42
2/7/2024 16:00,47.82,44.24
2/7/2024 16:15,47.62,44.42
2/7/2024 16:30,47.52,44.53
2/7/2024 16:45,47.5,44.52
2/7/2024 17:00,47.34,44.56
2/7/2024 17:15,47.25,44.57
2/7/2024 17:30,47.17,44.57
2/7/2024 17:45,48.07,44.45
2/7/2024 18:00,47.95,44.57
2/7/2024 18:15,47.8,44.7
2/7/2024 18:30,47.68,44.74
2/7/2024 18:45,47.55,44.76
2/7/2024 19:00,47.48,44.77
2/7/2024 19:15,47.39,44.78
2/7/2024 19:30,47.61,44.87
2/7/2024 19:45,48.18,44.68
2/7/2024 20:00,47.98,44.82
2/7/2024 20:15,47.82,44.85
2/7/2024 20:30,47.73,44.88
2/7/2024 20:45,47.68,44.87
2/7/2024 21:00,47.57,44.81
2/7/2024 21:15,47.68,44.94
2/7/2024 21:30,48.25,44.71
2/7/2024 21:45,48.07,44.87
2/7/2024 22:00,47.93,44.93
2/7/2024 22:15,47.88,44.92
2/7/2024 22:30,47.75,44.91
2/7/2024 22:45,47.61,44.89
2/7/2024 23:00,48,44.96
2/7/2024 23:15,48.33,44.82
2/7/2024 23:30,48.16,44.92
2/7/2024 23:45,48.07,44.91
2/8/2024 0:00,47.95,44.95
2/8/2024 0:15,47.8,44.95
2/8/2024 0:30,47.7,44.93
2/8/2024 0:45,47.95,45.04
2/8/2024 1:00,48.43,44.81
2/8/2024 1:15,48.25,44.94
2/8/2024 1:30,48.06,44.98
2/8/2024 1:45,47.93,45
2/8/2024 2:00,47.82,45
2/8/2024 2:15,47.7,45.01
2/8/2024 2:30,48.36,44.87
2/8/2024 2:45,48.43,44.83
2/8/2024 3:00,48.24,44.97
2/8/2024 3:15,48.06,45.02
2/8/2024 3:30,47.95,45.03
2/8/2024 3:45,47.82,45.01
2/8/2024 4:00,47.75,44.99
2/8/2024 4:15,48.49,44.84
2/8/2024 4:30,48.42,44.91
2/8/2024 4:45,48.22,45.03
2/8/2024 5:00,48.06,45.05
2/8/2024 5:15,48,45.04
2/8/2024 5:30,47.89,45.03
2/8/2024 5:45,47.73,45
2/8/2024 6:00,48.6,44.8
2/8/2024 6:15,48.33,44.97
2/8/2024 6:30,48.13,45.05
2/8/2024 6:45,48.06,45.03
2/8/2024 7:00,47.88,45.02
2/8/2024 7:15,47.75,45.03
2/8/2024 7:30,48.43,44.9
2/8/2024 7:45,48.38,44.92
2/8/2024 8:00,48.25,45.01
2/8/2024 8:15,48.18,45.02
2/8/2024 8:30,48.07,45.01
2/8/2024 8:45,48,45.02
2/8/2024 9:00,47.93,44.99
2/8/2024 9:15,47.88,44.99
2/8/2024 9:30,47.89,44.9
2/8/2024 9:45,47.84,44.88
2/8/2024 10:00,47.84,44.91
2/8/2024 10:15,47.84,44.93
2/8/2024 10:30,47.88,44.93
2/8/2024 10:45,48.02,44.94
2/8/2024 11:00,48.11,44.94
2/8/2024 11:15,48.13,44.98
2/8/2024 11:30,48.18,45.04
2/8/2024 11:45,48.25,45.1
2/8/2024 12:00,48.33,45.14
2/8/2024 12:15,48.45,45.13
2/8/2024 12:30,48.49,45.18
2/8/2024 12:45,48.56,45.2
2/8/2024 13:00,48.63,45.17
2/8/2024 13:15,48.83,45.05
2/8/2024 13:30,48.99,44.94
2/8/2024 13:45,49.1,44.93
2/8/2024 14:00,49.1,44.94
2/8/2024 14:15,49.01,44.98
2/8/2024 14:30,48.96,45.03
2/8/2024 14:45,48.92,45.07
2/8/2024 15:00,48.94,45.13
2/8/2024 15:15,48.92,45.13
2/8/2024 15:30,48.87,45.22
2/8/2024 15:45,48.83,45.25
2/8/2024 16:00,48.79,45.32
2/8/2024 16:15,48.74,45.35
2/8/2024 16:30,48.76,45.31
2/8/2024 16:45,48.74,45.33
2/8/2024 17:00,48.63,45.31
2/8/2024 17:15,48.54,45.28
2/8/2024 17:30,48.45,45.25
2/8/2024 17:45,48.38,45.22
2/8/2024 18:00,48.43,45.42
2/8/2024 18:15,49.19,45.36
2/8/2024 18:30,48.96,45.65
2/8/2024 18:45,48.81,45.65
2/8/2024 19:00,48.74,45.65
2/8/2024 19:15,48.67,45.6
2/8/2024 19:30,48.61,45.62
2/8/2024 19:45,48.49,45.56
2/8/2024 20:00,48.43,45.53
2/8/2024 20:15,48.31,45.54
2/8/2024 20:30,49.12,45.46
2/8/2024 20:45,48.99,45.64
2/8/2024 21:00,48.81,45.76
2/8/2024 21:15,48.69,45.8
2/8/2024 21:30,48.6,45.78
2/8/2024 21:45,48.45,45.78
2/8/2024 22:00,48.36,45.75
2/8/2024 22:15,48.31,45.72
2/8/2024 22:30,48.38,45.81
2/8/2024 22:45,48.96,45.56
2/8/2024 23:00,48.76,45.72
2/8/2024 23:15,48.6,45.8
2/8/2024 23:30,48.45,45.81
2/8/2024 23:45,48.38,45.77
2/9/2024 0:00,48.24,45.76
2/9/2024 0:15,48.56,45.82
2/9/2024 0:30,48.87,45.67
2/9/2024 0:45,48.67,45.76
2/9/2024 1:00,48.56,45.78
2/9/2024 1:15,48.45,45.74
2/9/2024 1:30,48.31,45.76
2/9/2024 1:45,48.18,45.73
2/9/2024 2:00,48.87,45.57
2/9/2024 2:15,48.81,45.63
2/9/2024 2:30,48.63,45.68
2/9/2024 2:45,48.45,45.72
2/9/2024 3:00,48.33,45.74
2/9/2024 3:15,48.22,45.7
2/9/2024 3:30,48.22,45.79
2/9/2024 3:45,48.92,45.47
2/9/2024 4:00,48.74,45.56
2/9/2024 4:15,48.56,45.66
2/9/2024 4:30,48.42,45.67
2/9/2024 4:45,48.25,45.64
2/9/2024 5:00,48.18,45.64
2/9/2024 5:15,48.11,45.55
2/9/2024 5:30,48.94,45.36
2/9/2024 5:45,48.72,45.55
2/9/2024 6:00,48.54,45.63
2/9/2024 6:15,48.42,45.63
2/9/2024 6:30,48.31,45.57
2/9/2024 6:45,48.24,45.51
2/9/2024 7:00,48.11,45.56
2/9/2024 7:15,48.99,45.33
2/9/2024 7:30,48.76,45.51
2/9/2024 7:45,48.6,45.56
2/9/2024 8:00,48.54,45.51
2/9/2024 8:15,48.38,45.53
2/9/2024 8:30,48.25,45.54
2/9/2024 8:45,48.16,45.53
2/9/2024 9:00,48.11,45.52
2/9/2024 9:15,48.38,45.54
2/9/2024 9:30,48.99,45.28
2/9/2024 9:45,48.81,45.35
2/9/2024 10:00,48.72,45.37
2/9/2024 10:15,48.67,45.37
2/9/2024 10:30,48.63,45.37
2/9/2024 10:45,48.63,45.31
2/9/2024 11:00,48.63,45.3
2/9/2024 11:15,48.63,45.25
2/9/2024 11:30,48.69,45.22
2/9/2024 11:45,48.72,45.24
2/9/2024 12:00,48.79,45.24
2/9/2024 12:15,48.87,45.23
2/9/2024 12:30,48.88,45.2
2/9/2024 12:45,48.94,45.23
2/9/2024 13:00,49.1,45.18
2/9/2024 13:15,49.24,45.09
2/9/2024 13:30,49.44,45.05
2/9/2024 13:45,49.5,45.03
2/9/2024 14:15,49.42,45.1
2/9/2024 14:30,49.37,45.18
2/9/2024 14:45,49.32,45.29
2/9/2024 15:00,49.32,45.41
2/9/2024 15:15,49.26,45.37
2/9/2024 15:30,49.23,45.41
2/9/2024 15:45,49.19,45.43
2/9/2024 16:00,49.17,45.45
2/9/2024 16:15,49.14,45.56
2/9/2024 16:30,49.1,45.52
2/9/2024 16:45,49.05,45.56
2/9/2024 17:00,48.99,45.6
2/9/2024 17:15,48.92,45.58
2/9/2024 17:30,48.96,45.72
2/9/2024 17:45,49.75,45.48
2/9/2024 18:00,49.55,45.72
2/9/2024 18:15,49.44,45.83
2/9/2024 18:30,49.35,45.88
2/9/2024 18:45,49.24,45.95
2/9/2024 19:00,49.23,45.96
2/9/2024 19:15,49.14,45.96
2/9/2024 19:30,49.06,45.99
2/9/2024 19:45,48.99,46.01
2/9/2024 20:00,48.92,46
2/9/2024 20:15,48.83,46.02
2/9/2024 20:30,48.88,46.15
2/9/2024 20:45,49.71,45.88
2/9/2024 21:00,49.5,46.07
2/9/2024 21:15,49.37,46.16
2/9/2024 21:30,49.3,46.22
2/9/2024 21:45,49.23,46.22
2/9/2024 22:00,49.14,46.24
2/9/2024 22:15,49.05,46.23
2/9/2024 22:30,48.94,46.25
2/9/2024 22:45,48.83,46.24
2/9/2024 23:00,48.79,46.24
2/9/2024 23:15,48.76,46.24
2/9/2024 23:30,49.32,46.23
2/9/2024 23:45,49.42,46.17
2/10/2024 0:00,49.23,46.31
2/10/2024 0:15,49.12,46.37
2/10/2024 0:30,49.05,46.37
2/10/2024 0:45,48.94,46.37
2/10/2024 1:00,48.83,46.39
2/10/2024 1:15,48.76,46.37
2/10/2024 1:30,48.63,46.4
2/10/2024 1:45,48.6,46.39
2/10/2024 2:00,49.37,46.2
2/10/2024 2:15,49.32,46.3
2/10/2024 2:30,49.17,46.41
2/10/2024 2:45,49.05,46.45
2/10/2024 3:15,48.92,46.42
2/10/2024 3:30,48.81,46.45
2/10/2024 3:45,48.72,46.47
2/10/2024 4:00,48.61,46.49
2/10/2024 4:15,48.54,46.5
2/10/2024 4:30,48.69,46.62
2/10/2024 4:45,49.32,46.35
2/10/2024 5:00,49.19,46.47
2/10/2024 5:15,49.06,46.58
2/10/2024 5:30,48.94,46.61
2/10/2024 5:45,48.83,46.61
2/10/2024 6:00,48.76,46.61
2/10/2024 6:15,48.72,46.6
2/10/2024 6:30,48.61,46.64
2/10/2024 6:45,48.54,46.62
2/10/2024 7:00,48.45,46.63
2/10/2024 7:15,48.83,46.73
2/10/2024 7:30,49.26,46.51
2/10/2024 7:45,49.14,46.63
2/10/2024 8:00,49.05,46.71
2/10/2024 8:15,48.96,46.72
2/10/2024 8:30,48.92,46.73
2/10/2024 8:45,48.88,46.7
2/10/2024 9:00,48.96,46.63
2/10/2024 9:15,48.92,46.61
2/10/2024 9:30,48.92,46.64
2/10/2024 9:45,48.94,46.63
2/10/2024 10:00,48.99,46.64
2/10/2024 10:15,49.14,46.59
2/10/2024 10:30,49.23,46.58
2/10/2024 10:45,49.26,46.58
2/10/2024 11:00,49.35,46.59
2/10/2024 11:15,49.42,46.59
2/10/2024 11:30,49.55,46.62
2/10/2024 11:45,49.68,46.61
